Timestamp,Machine ID,Operator ID,Engine Hours,Fuel Used (L),Fuel Level (%),Load Cycles,Idling Time (min),Seatbelt Status,Safety Alert Triggered,Engine Temp (C),Ambient Temp (C),Proximity Event,Weather,Hours Into Shift,Minutes Since Break,Alerts So Far Today,Unusual Use,Transmission Temp (C),Track Tension (%),Undercarriage Wear (%),Safety Alert Next Hour,Hydraulic Temp (C),Hydraulic Pressure (bar),Payload (kg),Tyre Pressure (psi)
2025-05-15 14:00:00,DZR001,OP1002,2154.0,6.0,89.3,16,7,Fastened,No,94.1,32.9,No,overcast,7,180,0,,85.3,83.2,49.9,No,,,,
2025-05-15 14:00:00,EXC001,OP1001,1314.0,6.1,72.2,15,4,Fastened,No,89.8,34.8,No,clear,7,180,0,,,82.6,,No,82.9,296.5,,
2025-05-15 14:00:00,LDR001,OP1002,824.0,6.5,80.3,13,11,Unfastened,Yes,89.9,43.6,No,hot,7,180,2,,88.2,,,Yes,,,5092,70.7
2025-05-15 15:00:00,DZR001,OP1002,2155.0,5.6,87.9,9,6,Fastened,No,80.9,31.8,No,overcast,8,240,0,,81.7,71.3,50.8,,,,,
2025-05-15 15:00:00,EXC001,OP1001,1315.0,4.2,71.2,12,12,Fastened,No,82.9,33.7,No,clear,8,240,0,,,75.0,,,81.1,264.7,,
2025-05-15 15:00:00,LDR001,OP1002,825.0,9.5,78.0,28,0,Unfastened,Yes,103.9,39.5,No,hot,8,240,3,overworking,95.0,,,,,,3854,65.7
2025-05-16 07:00:00,DZR001,OP1002,2156.0,7.5,71.2,8,4,Fastened,No,74.5,17.4,No,clear,0,0,0,,79.3,67.2,50.9,No,,,,
2025-05-16 07:00:00,EXC001,OP1001,1316.0,6.9,83.2,14,4,Fastened,No,77.9,11.3,No,rain,0,0,0,,,63.5,,No,73.2,283.1,,
2025-05-16 07:00:00,LDR001,OP1002,826.0,6.0,76.7,6,11,Fastened,No,76.8,22.8,No,hot,0,0,0,,70.2,,,No,,,5291,67.8
2025-05-16 08:00:00,DZR001,OP1002,2157.0,11.9,68.3,15,8,Fastened,No,82.7,18.2,No,clear,1,60,0,fuel_loss,79.3,78.8,51.2,No,,,,
2025-05-16 08:00:00,EXC001,OP1001,1317.0,2.4,82.6,0,19,Fastened,No,76.6,16.4,No,rain,1,60,0,,,79.1,,No,66.5,305.9,,
2025-05-16 08:00:00,LDR001,OP1002,827.0,6.3,75.2,13,4,Fastened,No,84.5,28.3,No,hot,1,60,0,,78.0,,,No,,,4180,71.7
2025-05-16 09:00:00,DZR001,OP1002,2158.0,7.3,66.5,8,10,Fastened,No,79.3,26.0,No,clear,2,120,0,,78.7,63.5,50.6,No,,,,
2025-05-16 09:00:00,EXC001,OP1001,1318.0,5.5,81.3,14,2,Fastened,No,77.8,20.5,No,rain,2,120,0,,,58.3,,No,72.4,295.1,,
2025-05-16 09:00:00,LDR001,OP1002,828.0,6.9,73.5,9,5,Fastened,No,82.1,31.0,No,hot,2,120,0,,82.9,,,No,,,4511,62.6
2025-05-16 10:00:00,DZR001,OP1002,2159.0,5.2,65.3,7,12,Fastened,No,79.5,29.0,No,clear,3,180,0,,79.0,74.3,50.7,No,,,,
2025-05-16 10:00:00,EXC001,OP1001,1319.0,6.3,79.8,14,5,Fastened,No,84.0,24.2,No,rain,3,180,0,,,84.4,,No,79.1,266.7,,
2025-05-16 10:00:00,LDR001,OP1002,829.0,4.2,72.5,6,4,Fastened,No,88.9,36.4,No,hot,3,180,0,,81.4,,,No,,,5841,68.9
2025-05-16 11:00:00,DZR001,OP1002,2160.0,5.9,63.8,10,4,Fastened,No,83.0,31.3,No,clear,4,240,0,,84.4,79.3,49.3,No,,,,
2025-05-16 11:00:00,EXC001,OP1001,1320.0,7.2,78.0,6,5,Fastened,No,83.2,26.4,No,rain,4,240,0,,,77.0,,No,77.5,275.0,,
2025-05-16 11:00:00,LDR001,OP1002,830.0,5.8,71.1,9,4,Fastened,No,87.8,38.5,No,hot,4,240,0,,84.2,,,No,,,4250,71.4
2025-05-16 12:00:00,DZR001,OP1002,2161.0,6.7,62.2,14,3,Fastened,No,88.7,34.3,No,clear,5,60,0,,86.0,65.1,50.5,No,,,,
2025-05-16 12:00:00,EXC001,OP1001,1321.0,1.7,77.6,0,18,Fastened,No,80.4,29.8,No,rain,5,60,0,,,58.4,,No,76.4,259.4,,
2025-05-16 12:00:00,LDR001,OP1002,831.0,6.8,69.4,13,9,Fastened,No,85.1,41.6,No,hot,5,60,0,,80.9,,,No,,,4180,72.0
2025-05-16 13:00:00,DZR001,OP1002,2162.0,4.1,61.2,17,12,Fastened,No,88.1,34.1,No,clear,6,120,0,,86.6,64.0,50.6,Yes,,,,
2025-05-16 13:00:00,EXC001,OP1001,1322.0,5.1,76.3,16,8,Fastened,No,93.4,32.3,No,rain,6,120,0,,,67.5,,No,85.0,310.9,,
2025-05-16 13:00:00,LDR001,OP1002,832.0,2.1,68.9,0,26,Fastened,No,91.2,42.3,No,hot,6,120,0,,90.4,,,Yes,,,0,63.2
2025-05-16 14:00:00,DZR001,OP1002,2163.0,5.8,59.8,8,5,Fastened,Yes,85.9,37.0,Yes,clear,7,180,0,,88.0,84.5,50.9,No,,,,
2025-05-16 14:00:00,EXC001,OP1001,1323.0,4.0,75.4,14,9,Fastened,No,82.4,29.1,No,rain,7,180,0,,,61.6,,No,71.7,309.5,,
2025-05-16 14:00:00,LDR001,OP1002,833.0,4.5,67.8,8,7,Unfastened,Yes,87.8,42.0,No,hot,7,180,0,,88.5,,,No,,,4105,61.9
2025-05-16 15:00:00,DZR001,OP1002,2164.0,5.2,58.5,17,2,Fastened,No,90.7,33.7,No,clear,8,240,1,,91.0,66.2,50.3,,,,,
2025-05-16 15:00:00,EXC001,OP1001,1324.0,2.3,74.8,0,20,Fastened,No,85.0,29.0,No,rain,8,240,0,,,67.8,,,81.4,288.4,,
2025-05-16 15:00:00,LDR001,OP1002,834.0,4.8,66.6,10,4,Fastened,No,85.6,42.1,No,hot,8,240,1,,82.5,,,,,,3961,65.6
2025-05-17 07:00:00,DZR001,OP1002,2165.0,4.7,98.2,7,11,Fastened,No,77.2,16.4,No,clear,0,0,0,,78.5,81.7,50.3,No,,,,
2025-05-17 07:00:00,EXC001,OP1001,1325.0,5.6,93.6,9,7,Fastened,No,82.4,21.8,No,hot,0,0,0,,,58.6,,No,77.4,290.4,,
2025-05-17 07:00:00,LDR001,OP1002,835.0,10.6,85.1,6,9,Fastened,No,74.0,14.6,No,overcast,0,0,0,fuel_loss,70.0,,,No,,,4606,61.6
2025-05-17 08:00:00,DZR001,OP1002,2166.0,4.5,97.1,13,10,Fastened,No,80.9,18.5,No,clear,1,60,0,,72.2,80.4,50.5,No,,,,
2025-05-17 08:00:00,EXC001,OP1001,1326.0,4.9,92.4,14,12,Fastened,No,78.7,27.0,No,hot,1,60,0,,,78.2,,No,71.4,308.7,,
2025-05-17 08:00:00,LDR001,OP1002,836.0,5.1,83.8,13,10,Fastened,No,74.4,16.3,No,overcast,1,60,0,,73.5,,,No,,,5592,65.4
2025-05-17 09:00:00,DZR001,OP1002,2167.0,1.4,96.8,0,15,Fastened,No,79.2,23.3,No,clear,2,120,0,,73.7,70.4,49.9,No,,,,
2025-05-17 09:00:00,EXC001,OP1001,1327.0,6.6,90.8,16,4,Fastened,No,93.0,31.4,No,hot,2,120,0,,,74.1,,No,82.5,253.0,,
2025-05-17 09:00:00,LDR001,OP1002,837.0,4.4,82.8,15,8,Fastened,No,88.8,21.0,No,overcast,2,120,0,,89.9,,,No,,,5433,65.1
2025-05-17 10:00:00,DZR001,OP1002,2168.0,5.6,95.4,0,2,Fastened,No,79.9,26.5,No,clear,3,180,0,no_work_run,81.2,81.3,51.4,No,,,,
2025-05-17 10:00:00,EXC001,OP1001,1328.0,6.0,89.3,18,9,Fastened,No,94.4,36.7,No,hot,3,180,0,,,76.3,,No,92.9,265.4,,
2025-05-17 10:00:00,LDR001,OP1002,838.0,2.4,82.2,0,28,Fastened,No,84.1,26.4,No,overcast,3,180,0,,84.8,,,No,,,0,68.1
2025-05-17 11:00:00,DZR001,OP1002,2169.0,4.7,94.3,8,10,Fastened,No,87.3,31.1,No,clear,4,240,0,,90.9,57.5,50.7,No,,,,
2025-05-17 11:00:00,EXC001,OP1001,1329.0,2.8,88.7,0,15,Fastened,No,84.2,38.3,No,hot,4,240,0,,,67.6,,No,80.7,270.4,,
2025-05-17 11:00:00,LDR001,OP1002,839.0,6.6,80.6,10,8,Fastened,No,80.6,29.1,No,overcast,4,240,0,,72.5,,,No,,,4085,71.8
2025-05-17 12:00:00,DZR001,OP1002,2170.0,7.5,92.4,18,9,Fastened,No,91.3,35.4,No,clear,5,60,0,,91.2,72.3,49.6,No,,,,
2025-05-17 12:00:00,EXC001,OP1001,1330.0,4.3,87.6,6,3,Fastened,No,87.1,40.6,No,hot,5,60,0,,,58.0,,No,82.7,287.5,,
2025-05-17 12:00:00,LDR001,OP1002,840.0,4.7,79.4,18,2,Fastened,No,93.4,32.6,No,overcast,5,60,0,,93.3,,,No,,,4518,65.0
2025-05-17 13:00:00,DZR001,OP1002,2171.0,4.9,91.2,9,9,Fastened,No,84.0,37.3,No,clear,6,120,0,,79.4,79.3,49.4,No,,,,
2025-05-17 13:00:00,EXC001,OP1001,1331.0,6.9,85.9,10,11,Fastened,No,87.4,44.3,No,hot,6,120,0,,,62.6,,No,78.7,315.2,,
2025-05-17 13:00:00,LDR001,OP1002,841.0,5.5,78.1,17,10,Fastened,No,89.6,33.2,No,overcast,6,120,0,,84.8,,,No,,,3970,66.0
2025-05-17 14:00:00,DZR001,OP1002,2172.0,2.7,90.6,0,25,Fastened,No,87.6,35.5,No,clear,7,180,0,,86.0,64.4,50.3,Yes,,,,
2025-05-17 14:00:00,EXC001,OP1001,1332.0,4.7,84.8,18,4,Fastened,No,95.9,42.0,No,hot,7,180,0,,,70.8,,No,92.5,278.9,,
2025-05-17 14:00:00,LDR001,OP1002,842.0,4.8,76.9,0,1,Fastened,No,85.0,33.5,No,overcast,7,180,0,no_work_run,88.0,,,No,,,0,66.0
2025-05-17 15:00:00,DZR001,OP1002,2173.0,6.0,89.1,18,10,Unfastened,Yes,92.4,34.9,No,clear,8,240,0,,87.0,68.5,49.9,,,,,
2025-05-17 15:00:00,EXC001,OP1001,1333.0,5.4,83.5,17,10,Fastened,No,96.6,42.9,No,hot,8,240,0,,,81.5,,,86.6,268.1,,
2025-05-17 15:00:00,LDR001,OP1002,843.0,4.8,75.7,15,7,Fastened,No,88.1,34.4,No,overcast,8,240,0,,84.1,,,,,,5668,61.9
2025-05-18 07:00:00,DZR001,OP1002,2174.0,5.2,80.3,9,6,Fastened,No,84.0,25.1,No,hot,0,0,0,,81.0,63.6,49.9,No,,,,
2025-05-18 07:00:00,EXC001,OP1001,1334.0,5.2,73.7,8,11,Fastened,No,73.6,15.1,No,clear,0,0,0,,,65.0,,No,66.2,294.4,,
2025-05-18 07:00:00,LDR001,OP1002,844.0,6.2,72.7,9,12,Unfastened,Yes,83.9,24.9,No,hot,0,0,0,,79.7,,,No,,,3881,61.5
2025-05-18 08:00:00,DZR001,OP1002,2175.0,4.6,79.2,8,2,Fastened,No,82.1,28.3,No,hot,1,60,0,,80.0,71.9,50.1,No,,,,
2025-05-18 08:00:00,EXC001,OP1001,1335.0,4.0,72.8,15,11,Fastened,No,85.0,21.9,No,clear,1,60,0,,,67.2,,No,80.1,270.3,,
2025-05-18 08:00:00,LDR001,OP1002,845.0,1.2,72.4,0,42,Fastened,No,79.2,27.9,No,hot,1,60,1,,81.0,,,No,,,0,61.0
2025-05-18 09:00:00,DZR001,OP1002,2176.0,1.9,78.7,0,21,Fastened,No,83.2,31.6,No,hot,2,120,0,,84.6,55.7,49.6,No,,,,
2025-05-18 09:00:00,EXC001,OP1001,1336.0,6.7,71.1,13,10,Fastened,No,83.6,25.0,No,clear,2,120,0,,,70.4,,No,76.7,245.7,,
2025-05-18 09:00:00,LDR001,OP1002,846.0,6.6,70.8,14,7,Fastened,No,81.6,29.4,No,hot,2,120,1,,80.3,,,No,,,4440,63.8
2025-05-18 10:00:00,DZR001,OP1002,2177.0,5.5,77.4,9,4,Fastened,No,88.1,33.3,No,hot,3,180,0,,84.3,73.5,50.0,No,,,,
2025-05-18 10:00:00,EXC001,OP1001,1337.0,5.0,69.9,0,0,Fastened,No,79.8,26.4,No,clear,3,180,0,no_work_run,,66.2,,No,77.9,316.3,,
2025-05-18 10:00:00,LDR001,OP1002,847.0,6.3,69.2,17,10,Fastened,No,89.4,36.2,No,hot,3,180,1,,91.7,,,No,,,4692,71.4
2025-05-18 11:00:00,DZR001,OP1002,2178.0,5.9,75.9,0,45,Fastened,No,84.8,37.9,No,hot,4,240,0,idle_burn,88.1,80.6,50.6,No,,,,
2025-05-18 11:00:00,EXC001,OP1001,1338.0,7.3,68.1,9,9,Fastened,No,81.8,31.7,No,clear,4,240,0,,,76.2,,No,76.1,315.5,,
2025-05-18 11:00:00,LDR001,OP1002,848.0,6.7,67.6,17,7,Fastened,No,94.8,40.1,No,hot,4,240,1,,88.2,,,Yes,,,4374,71.8
2025-05-18 12:00:00,DZR001,OP1002,2179.0,6.6,74.3,12,12,Fastened,No,89.6,39.4,No,hot,5,60,0,,86.3,73.6,49.7,No,,,,
2025-05-18 12:00:00,EXC001,OP1001,1339.0,5.0,66.9,9,4,Fastened,No,83.6,35.9,No,clear,5,60,0,,,66.4,,No,80.3,289.6,,
2025-05-18 12:00:00,LDR001,OP1002,849.0,7.1,65.9,8,2,Unfastened,Yes,91.4,41.9,No,hot,5,60,1,,86.1,,,No,,,3944,70.5
2025-05-18 13:00:00,DZR001,OP1002,2180.0,5.2,73.1,15,11,Fastened,No,93.3,43.3,No,hot,6,120,0,,87.0,62.0,50.1,Yes,,,,
2025-05-18 13:00:00,EXC001,OP1001,1340.0,1.5,66.5,0,19,Fastened,No,83.6,35.8,No,clear,6,120,0,,,72.8,,No,78.8,270.0,,
2025-05-18 13:00:00,LDR001,OP1002,850.0,5.9,64.4,6,4,Fastened,No,90.9,42.8,No,hot,6,120,2,,88.1,,,Yes,,,4427,70.1
2025-05-18 14:00:00,DZR001,OP1002,2181.0,4.2,72.0,13,6,Unfastened,Yes,90.0,44.1,No,hot,7,180,0,,89.2,70.7,49.7,No,,,,
2025-05-18 14:00:00,EXC001,OP1001,1341.0,1.9,66.1,0,29,Fastened,No,87.1,35.8,No,clear,7,180,0,,,85.0,,No,77.7,263.9,,
2025-05-18 14:00:00,LDR001,OP1002,851.0,4.9,63.2,6,5,Fastened,Yes,88.0,40.9,Yes,hot,7,180,2,,86.1,,,Yes,,,5250,64.4
2025-05-18 15:00:00,DZR001,OP1002,2182.0,5.2,70.8,17,6,Fastened,No,94.7,43.1,No,hot,8,240,1,,89.0,57.5,51.5,,,,,
2025-05-18 15:00:00,EXC001,OP1001,1342.0,4.9,64.9,11,7,Fastened,No,82.8,36.2,No,clear,8,240,0,,,85.8,,,74.1,266.9,,
2025-05-18 15:00:00,LDR001,OP1002,852.0,6.8,61.6,15,6,Unfastened,Yes,96.9,40.6,No,hot,8,240,3,,96.8,,,,,,4879,71.0
2025-05-19 07:00:00,DZR001,OP1002,2183.0,4.2,69.1,9,11,Fastened,No,79.2,17.4,No,dust,0,0,0,,80.1,61.9,50.0,No,,,,
2025-05-19 07:00:00,EXC001,OP1001,1343.0,6.6,89.4,12,10,Fastened,No,75.3,12.8,No,overcast,0,0,0,,,79.5,,Yes,68.1,282.0,,
2025-05-19 07:00:00,LDR001,OP1002,853.0,6.4,70.1,15,4,Fastened,No,82.5,16.6,No,clear,0,0,0,,75.3,,,No,,,4907,69.5
2025-05-19 08:00:00,DZR001,OP1002,2184.0,4.9,67.9,16,7,Fastened,No,84.7,22.3,No,dust,1,60,0,,80.5,84.0,51.4,No,,,,
2025-05-19 08:00:00,EXC001,OP1001,1344.0,5.8,88.0,14,9,Unfastened,Yes,74.9,18.0,Yes,overcast,1,60,0,,,85.9,,No,66.0,287.9,,
2025-05-19 08:00:00,LDR001,OP1002,854.0,7.1,68.4,16,5,Fastened,No,85.2,21.3,No,clear,1,60,0,,82.1,,,No,,,5727,63.7
2025-05-19 09:00:00,DZR001,OP1002,2185.0,7.3,66.1,0,44,Fastened,No,82.5,26.9,No,dust,2,120,0,idle_burn,79.7,81.6,50.6,No,,,,
2025-05-19 09:00:00,EXC001,OP1001,1345.0,2.9,87.3,0,45,Fastened,No,81.2,23.0,No,overcast,2,120,1,,,74.4,,No,75.5,246.4,,
2025-05-19 09:00:00,LDR001,OP1002,855.0,7.4,66.6,17,8,Fastened,No,85.6,23.3,No,clear,2,120,0,,82.2,,,No,,,5710,60.8
2025-05-19 10:00:00,DZR001,OP1002,2186.0,5.0,64.9,11,2,Fastened,No,83.0,32.6,No,dust,3,180,0,,84.0,77.2,51.6,No,,,,
2025-05-19 10:00:00,EXC001,OP1001,1346.0,1.6,86.9,0,30,Fastened,No,80.8,27.6,No,overcast,3,180,1,,,79.6,,No,71.5,314.9,,
2025-05-19 10:00:00,LDR001,OP1002,856.0,5.5,65.2,8,4,Fastened,No,82.8,29.2,No,clear,3,180,0,,74.0,,,No,,,5550,64.2
2025-05-19 11:00:00,DZR001,OP1002,2187.0,4.9,63.7,8,4,Fastened,No,86.0,36.4,No,dust,4,240,0,,89.5,79.0,51.7,No,,,,
2025-05-19 11:00:00,EXC001,OP1001,1347.0,2.8,86.2,0,41,Fastened,No,80.4,29.1,No,overcast,4,240,1,,,67.3,,Yes,75.7,318.6,,
2025-05-19 11:00:00,LDR001,OP1002,857.0,5.5,63.9,11,4,Fastened,No,83.7,33.1,No,clear,4,240,0,,79.2,,,No,,,4825,60.2
2025-05-19 12:00:00,DZR001,OP1002,2188.0,1.5,63.4,0,22,Fastened,No,89.4,38.1,No,dust,5,60,0,,81.8,63.4,50.8,No,,,,
2025-05-19 12:00:00,EXC001,OP1001,1348.0,4.9,85.1,14,11,Fastened,Yes,83.9,30.4,Yes,overcast,5,300,1,,,58.7,,Yes,73.5,305.7,,
2025-05-19 12:00:00,LDR001,OP1002,858.0,6.5,62.3,8,6,Fastened,No,85.7,33.3,No,clear,5,60,0,,86.3,,,No,,,5704,62.8
2025-05-19 13:00:00,DZR001,OP1002,2189.0,1.8,62.9,0,17,Fastened,No,87.5,39.6,No,dust,6,120,0,,90.0,76.6,51.3,No,,,,
2025-05-19 13:00:00,EXC001,OP1001,1349.0,5.5,83.7,14,6,Unfastened,Yes,86.6,32.2,No,overcast,6,360,2,,,61.8,,Yes,82.6,250.7,,
2025-05-19 13:00:00,LDR001,OP1002,859.0,5.8,60.9,18,12,Fastened,No,90.0,33.9,No,clear,6,120,0,,89.2,,,No,,,4316,71.2
2025-05-19 14:00:00,DZR001,OP1002,2190.0,4.9,61.7,8,9,Fastened,No,88.4,39.0,No,dust,7,180,0,,85.0,67.3,50.4,No,,,,
2025-05-19 14:00:00,EXC001,OP1001,1350.0,6.1,82.2,16,8,Unfastened,Yes,90.7,32.5,No,overcast,7,420,3,,,64.0,,Yes,87.9,277.5,,
2025-05-19 14:00:00,LDR001,OP1002,860.0,1.6,60.5,0,16,Fastened,No,86.5,37.0,No,clear,7,180,0,,87.3,,,No,,,0,70.3
2025-05-19 15:00:00,DZR001,OP1002,2191.0,5.6,60.4,0,44,Fastened,No,87.5,37.9,No,dust,8,240,0,idle_burn,91.5,76.9,50.7,,,,,
2025-05-19 15:00:00,EXC001,OP1001,1351.0,6.0,80.8,7,12,Unfastened,Yes,80.4,30.5,No,overcast,8,480,4,,,81.1,,,70.3,289.8,,
2025-05-19 15:00:00,LDR001,OP1002,861.0,6.4,58.9,17,9,Fastened,No,93.5,33.2,No,clear,8,240,0,,91.2,,,,,,4641,70.7
2025-05-20 07:00:00,DZR001,OP1002,2192.0,5.9,81.1,13,3,Fastened,No,75.8,12.6,No,overcast,0,0,0,,70.9,71.9,50.4,No,,,,
2025-05-20 07:00:00,EXC001,OP1001,1352.0,5.9,75.6,8,4,Fastened,No,79.4,14.0,No,overcast,0,0,0,,,78.5,,No,75.5,306.2,,
2025-05-20 07:00:00,LDR001,OP1002,862.0,4.8,91.1,17,7,Fastened,No,85.9,16.3,No,overcast,0,0,0,,86.5,,,No,,,4774,69.5
2025-05-20 08:00:00,DZR001,OP1002,2193.0,5.4,79.8,14,8,Fastened,No,77.4,18.6,No,overcast,1,60,0,,74.0,83.8,50.5,Yes,,,,
2025-05-20 08:00:00,EXC001,OP1001,1353.0,7.4,73.8,15,5,Fastened,No,84.1,17.3,No,overcast,1,60,0,,,63.0,,No,80.9,315.9,,
2025-05-20 08:00:00,LDR001,OP1002,863.0,7.2,89.3,18,7,Fastened,No,85.0,19.8,No,overcast,1,60,0,,83.5,,,No,,,3964,69.0
2025-05-20 09:00:00,DZR001,OP1002,2194.0,6.6,78.2,16,9,Unfastened,Yes,86.3,21.8,No,overcast,2,120,0,,90.5,83.4,51.7,No,,,,
2025-05-20 09:00:00,EXC001,OP1001,1354.0,9.4,71.5,31,1,Fastened,No,96.7,20.0,No,overcast,2,120,0,overworking,,60.7,,No,93.6,319.8,,
2025-05-20 09:00:00,LDR001,OP1002,864.0,5.7,87.9,10,5,Fastened,No,80.4,22.1,No,overcast,2,120,0,,71.0,,,No,,,3972,71.2
2025-05-20 10:00:00,DZR001,OP1002,2195.0,5.7,76.8,12,4,Fastened,No,82.7,24.3,No,overcast,3,180,1,,77.4,77.4,50.8,No,,,,
2025-05-20 10:00:00,EXC001,OP1001,1355.0,6.5,69.9,18,10,Fastened,No,85.7,27.5,No,overcast,3,180,0,,,81.5,,No,78.8,247.1,,
2025-05-20 10:00:00,LDR001,OP1002,865.0,5.1,86.7,17,11,Fastened,No,85.0,24.6,No,overcast,3,180,0,,86.0,,,No,,,5380,71.8
2025-05-20 11:00:00,DZR001,OP1002,2196.0,7.5,75.0,10,7,Fastened,No,81.9,28.1,No,overcast,4,240,1,,86.0,63.0,51.5,No,,,,
2025-05-20 11:00:00,EXC001,OP1001,1356.0,13.0,66.7,16,6,Fastened,No,88.4,27.9,No,overcast,4,240,0,fuel_loss,,62.6,,No,87.3,298.6,,
2025-05-20 11:00:00,LDR001,OP1002,866.0,1.9,86.2,0,18,Fastened,No,81.9,29.6,No,overcast,4,240,0,,76.7,,,No,,,0,67.6
2025-05-20 12:00:00,DZR001,OP1002,2197.0,4.8,73.8,14,5,Fastened,No,84.1,34.0,No,overcast,5,60,1,,87.2,82.8,50.8,No,,,,
2025-05-20 12:00:00,EXC001,OP1001,1357.0,5.6,65.4,7,10,Fastened,No,84.1,31.6,No,overcast,5,60,0,,,61.3,,No,74.4,272.0,,
2025-05-20 12:00:00,LDR001,OP1002,867.0,6.9,84.5,17,2,Fastened,No,88.4,32.9,No,overcast,5,300,0,,80.0,,,No,,,4546,62.1
2025-05-20 13:00:00,DZR001,OP1002,2198.0,6.7,72.2,15,2,Fastened,No,88.4,34.9,No,overcast,6,120,1,,87.6,70.5,50.7,No,,,,
2025-05-20 13:00:00,EXC001,OP1001,1358.0,6.2,63.8,7,9,Fastened,No,82.3,34.9,No,overcast,6,120,0,,,60.2,,No,73.9,314.2,,
2025-05-20 13:00:00,LDR001,OP1002,868.0,5.2,83.3,6,7,Fastened,No,85.0,35.7,No,overcast,6,360,0,,83.2,,,No,,,4177,71.1
2025-05-20 14:00:00,DZR001,OP1002,2199.0,6.0,70.7,9,8,Fastened,No,85.0,35.2,No,overcast,7,180,1,,78.2,55.4,51.0,No,,,,
2025-05-20 14:00:00,EXC001,OP1001,1359.0,2.7,63.2,0,17,Fastened,No,87.6,31.9,No,overcast,7,180,0,,,80.7,,Yes,78.7,303.3,,
2025-05-20 14:00:00,LDR001,OP1002,869.0,5.0,82.1,17,10,Fastened,No,94.7,35.2,No,overcast,7,420,0,,85.9,,,Yes,,,4668,64.1
2025-05-20 15:00:00,DZR001,OP1002,2200.0,4.6,69.6,18,12,Fastened,No,88.4,34.3,No,overcast,8,240,1,,88.6,60.4,50.5,,,,,
2025-05-20 15:00:00,EXC001,OP1001,1360.0,4.2,62.2,8,6,Unfastened,Yes,87.5,33.8,No,overcast,8,240,0,,,76.1,,,84.9,294.8,,
2025-05-20 15:00:00,LDR001,OP1002,870.0,5.9,80.6,18,12,Unfastened,Yes,90.2,32.9,No,overcast,8,480,0,,80.4,,,,,,4149,71.7
2025-05-21 07:00:00,DZR001,OP1002,2201.0,5.6,85.5,17,4,Fastened,No,80.4,16.6,No,clear,0,0,0,,82.9,80.3,51.1,No,,,,
2025-05-21 07:00:00,EXC001,OP1001,1361.0,1.2,72.8,0,21,Fastened,No,83.8,23.8,No,hot,0,0,0,,,62.1,,No,78.5,293.3,,
2025-05-21 07:00:00,LDR001,OP1002,871.0,5.4,98.7,6,4,Fastened,No,80.1,23.4,No,hot,0,0,0,,71.2,,,No,,,4258,63.2
2025-05-21 08:00:00,DZR001,OP1002,2202.0,4.7,84.3,9,3,Fastened,No,78.5,20.5,No,clear,1,60,0,,76.2,61.2,51.2,No,,,,
2025-05-21 08:00:00,EXC001,OP1001,1362.0,6.3,71.3,11,9,Fastened,No,80.0,27.1,No,hot,1,60,0,,,75.1,,No,74.1,272.5,,
2025-05-21 08:00:00,LDR001,OP1002,872.0,1.5,98.3,0,18,Fastened,No,82.4,28.6,No,hot,1,60,0,,74.3,,,No,,,0,69.8
2025-05-21 09:00:00,DZR001,OP1002,2203.0,1.7,83.9,0,29,Fastened,No,77.5,22.6,No,clear,2,120,0,,72.5,63.0,50.8,No,,,,
2025-05-21 09:00:00,EXC001,OP1001,1363.0,3.0,70.6,0,22,Fastened,No,85.1,31.3,No,hot,2,120,0,,,64.9,,No,82.0,319.2,,
2025-05-21 09:00:00,LDR001,OP1002,873.0,1.7,97.9,0,29,Fastened,No,81.9,29.5,No,hot,2,120,0,,72.5,,,No,,,0,70.1
2025-05-21 10:00:00,DZR001,OP1002,2204.0,2.7,83.3,0,17,Fastened,No,78.7,26.4,No,clear,3,180,0,,70.2,58.2,50.7,No,,,,
2025-05-21 10:00:00,EXC001,OP1001,1364.0,6.1,69.1,8,7,Fastened,No,84.5,35.1,No,hot,3,180,0,,,76.7,,No,75.5,263.8,,
2025-05-21 10:00:00,LDR001,OP1002,874.0,5.2,96.6,11,6,Fastened,No,88.6,34.0,No,hot,3,180,0,,90.1,,,Yes,,,5273,71.9
2025-05-21 11:00:00,DZR001,OP1002,2205.0,5.9,81.8,9,4,Fastened,No,87.3,31.2,No,clear,4,240,0,,82.4,84.9,51.3,No,,,,
2025-05-21 11:00:00,EXC001,OP1001,1365.0,7.0,67.4,17,11,Fastened,No,91.2,36.8,No,hot,4,240,0,,,82.2,,No,84.3,248.2,,
2025-05-21 11:00:00,LDR001,OP1002,875.0,6.9,94.9,14,10,Unfastened,Yes,84.5,38.5,No,hot,4,240,0,,80.7,,,No,,,4076,66.8
2025-05-21 12:00:00,DZR001,OP1002,2206.0,5.7,80.4,10,6,Fastened,No,85.2,33.6,No,clear,5,60,0,,84.4,63.1,50.9,No,,,,
2025-05-21 12:00:00,EXC001,OP1001,1366.0,5.7,66.0,11,3,Fastened,No,90.8,43.0,No,hot,5,60,0,,,85.9,,No,88.2,317.1,,
2025-05-21 12:00:00,LDR001,OP1002,876.0,5.0,93.7,0,4,Fastened,No,90.6,40.7,No,hot,5,60,1,no_work_run,86.7,,,No,,,0,69.7
2025-05-21 13:00:00,DZR001,OP1002,2207.0,6.3,78.9,14,11,Fastened,No,82.7,35.1,No,clear,6,120,0,,76.3,55.1,51.0,No,,,,
2025-05-21 13:00:00,EXC001,OP1001,1367.0,6.5,64.4,7,10,Fastened,No,91.1,43.8,No,hot,6,120,0,,,76.0,,No,85.5,266.7,,
